final_sentence,label
berharap pemerintah indonesia baik mengurus aplikasi aplikasi bagaikan interfacenya membingungkan kerap error pula mudah mudahan pemerintah indonesia serius buat menuju pelayanan digital di depannya,negatif
aplikasinya tepat klik menu perizinan aplikasi keluat otomatis bagaimana mau daftar begini menguras anggaran pendapatan dan belanja negara buat membuat aplikasi layanan tetapi begini hasilnya,negatif
buat aplikasi beberapa fungsi khususnya membuat usaha baru perubahan dan lain lain lewat web model web tidak responsive fiturnya lambat bug hampir tiap instansi website-nya mirip buatan anak sekolah menengah kejuruan pemula,negatif
tidak login email nama pengguna telepon password benar direset password tidak padahal darurat butuh mencetak nib hubungi customer service tidak tanggapan membantu di awal tetapi merepotkan di saat dibutuhkan,negatif
gagal alamat tudak sesuai padahal alamat benar taman kanak kanak kira error tidak coba sampai blenger hari tetap gagal alamat tidak sesui tanya dukcapil alamat benar bingung aku,negatif
tidak dipakai aplikasinya mau login tidak melulu mau didaftarin tidak kebijakan aplikasi belum matang jangan dilakukan dulu menyusahkan rakyat bisanya dasar zalim,negatif
akun nik terdaftar email orang lain perbaiki lewat aplikasi belum siap mengapa release otentifikasi wajah dulu foto kartu tanda penduduk berarti kamu birokrasi daring tidak kalah ribetnya offline,negatif
penilaian adalah hasil penilaian aplikasi dibuat oleh pemerintah pemerintah indonesia bernilai bagaikan penilaian tidak perlu menjelasankan kasih bintang perlu sampaikan ganti perlu berhentikan orang tim membuat aplikasi tidak pantas kasih gaji pakai uang rakyat kemampuan tidak berkelas bagaikan bodoh alias sangat bodoh,negatif
aplikasi tidak jelas kebanyakan error mau daftar susah tepat masukkan data kartu tanda penduduk giliran klik tulisannya password error padahal tidak disuruh masukkan password,negatif
jangan kan buat daftaruntuk masuk aplikasi susahbukannya mempermudah mempersulitmana meminta bintang dulu baru posting,negatif
habis perbarui susah pakai aplikasi dia kian ribet tidak kelola data dia pergi situs web situs web mempersulit tidak donwload nib,negatif
susah masuknya begitu salah isi susah perbaiki conton seharusnya usaha mikro kecil dan menengah non umkn perbaiki susah bantu bantu penjelasan nan perbaiki reting bantu,negatif
aplikasinya bodoh tidak guna gaya diplaystore giliran mau proses tetap diarahkan situs web begitu sedang apa aplikasi akhirnya situs web fitur amdal soso an buat coba tujuan aplikasi khusus usaha kecil ya usaha membuat cilok skala rumahan pakai amdal berotak tidak,negatif
aplikasi busuk buruk betul daftar sekian kali tidak bisa jaringan ganti tetapi tetap tidak bisa masuk katanya aplikasi buat mempermudah tetapi tidak bisa,negatif
dipermudah ketika tandai lokasi peta alamat usaha buat buat baru mudah buat sunting kbli ketika klik kelola agak susah,positif
proses pembuatan nib sehabis perbarui aplikasi ribet seolaholah mempersulit belum error padahal sebelumnya jauh mudah pahami,negatif
tidak jelas pakai web bukannya membuat lancar menambah error bagian persyaratan dasar tata ruang tidak buka file pdf dia tidak unduh file dia kayak begitu bagaimana coba handphone lain tidak lucu,negatif
tidak bisa daftar tetapi gagal masuk terusgimana pemecahannya data benar tetapi tidak lanjut ketika memilih kabupaten kota keluar daerah khusus ibukota jakarta bantu dibantu,negatif
kami terima kasih atas perijinan keterbukaan membantu memudahkan perijinan usaha namun buat jin lanjutan dia mohon bantu izin iujk izin modi wiup izin usaha pertambangan op mohon bantu cara lain dia belum menyala online single submission dia,positif
aplikasi tidak dapat digunakanpengurusan injin ketika masuk logo loading dipaksa berulangkali aplikasi akan tertutupkembali tampilan awal,negatif
bantu bugnya perbaiki pakai handphone poco tidak bisa nfc aplikasi ossnya sekarang tidak dibuka padahal sebelum perbarui dulu,negatif
data sesuai kartu tanda penduduk tetapi tetap gagal bantu perbaiki layanan online single submission agar tidak kelewat ribet nama sesuai tetapi tulisan data tidak sesuai,positif
aplikasi paling susah login dia nama pengguna benar password benar capcha benar tetap tidak login tolong perbaiki,negatif
mohon maaf kasih bintang memang ketika memasukan otp loading dia lama beberapa kali kirim ulang kode otp sehabis dapat kode otp dia lama loading akhirnya kode otp kadaluarsa mau mengurus perizinan resmi supaya menaati peraturan bisakah permudah setidaknya perbaikan perbarui supaya berjalan normal banyak mengurus perizinan resmi susah sekali mudah mudahan menjadi bahan pertimbangan agar usaha data secara sah teratur,negatif
memudahkan membuat izin berusaha bagi umk usaha mikro kecil dan menengah aplikasi bagus ditingkatkan,positif
belum pernah daftar aplikasi online single submission tetapi tepat mau daftar pesan muncul nik anda gunakan terdaftar lalu bagaimana jika orang lain menggunakan salahgunakan,negatif
kocak membuat aplikasi tepat bagian lokasi usaha perintah mengisi minimal pekerja sedangkan kolomnya tidak padahal isi menu sebelumnya,negatif
online single submission merupakan bagian aplikasi sampah sistem dibuat buat menghabiskan pajak rakyat situs web maupun aplikasi tidak buat login pikir programmu sendiri cara masyarakat akses mudah,negatif
kembalikan online single submission model lama tidak unggah peta polygon berulang kali perbarui data lokasi unggah peta polygon gagal unggah mengecewakan,negatif
aplikasi macam meminta vervikasi email saran email keluar sendiri lain kali buat aplikasi gunakan habiskan kuota,negatif
bagaimana perintah verifikasi email kode oto dimasukkan tetapi tulisannya format email tidak sah bagaimana mengapa sampah banget,negatif
sistem online single submission baru katanya mempersingkat tahapan membuat pusing alur tidak jelas konfirmasi pihak satu diputar pihak lainnya coba obrolan whatsapp admin online single submission tidak tanggapan,negatif
kiraan perbarui dibenahi enggak taunya menambah ancurrrrr lain kali dikementrian mencari developer jangan kapasitas otaknya kurang ons supaya tidak penuh bug sekelas kementerian membuat aplikasi sampah kayak begini kapan mau majunya negara anggaran sampai miliaran tetapi aplikasi recehan,negatif
kacau tepat mau mengisi jenis produk jasa muncul dia saripati ayam sup instan cuka fermentasi dan lain lain giliran mau pencarian tidak padahal ketentuan buat tahap berikutnya bantu dibenarkan,negatif
aplikasi belum siap sistemnya tetapi dikeluarkan dijalankan permasalahan buat pembuatan nib terganggu sistem sedang perbaikan terusmenerus tidak memberikan solusi lainnya sampai meminta bantuan orang kelurahan perintah mendaftarkan mereka kebingungan sistemnya sedang perbaikan terusmenerus tidak membuat nib lainlainnya,negatif
sehabis pembaruan tidak kian mudah kian ribet persyaratannya buat pembuatan usaha mikro kecil izin sana sinikayak mau mendirikan pabriktolong diperbaiki bagaikan semula,negatif
tolon perbaiki super lambat banyak sekali perlu benahimasi mendin kemarin model sebelumnyaini sebenarnya apanya tingkatkankarna begini bukan peningkatan tetapi penuruna,negatif
sepertinya haram bagi aplikasi pemerintah buat dapat bintang aplikasi swasta berlombalomba buat dapat bintang review positif aduh aplikasi pemerintah berlombalomba buat dapat bintang review isinya sumpah serapah semua pengguna,negatif
masuk gagal sandi salah pengguna salah padahal klik bantuan lupa akun lupa sandi tepat ganti saran sandi baru tetap enggak bisa akses,negatif
simple sebelumnya aduh perbarui bukannya mempermudah layanan memperrumit layanan pembuatan kian susah sekarang ribet,negatif
tambah rumit carane bukan dipermudah dipersulit habis pilih jenis usahaklbi berhenti di situ diklik tombol simpan tidak,negatif
aplikasi sampah bangetudh instal tinggal masuk akun mengapa perintah klik sampai paling akhir aplikasinya menutup sendiri keluar sendiribegitu sampai puluhan kalianggaran aplikasinya sunat kali,negatif
akun terhps tdkbsengaja terhapus handphone error coba buat akun tidak keterangan nik sdj gunakan padahal baru tahap buat akun isi data perizian nib dia ajq belum terbit belum bagaimana perkara dia padahal mudah kali buatkam sistem dia jika nik terdaftar kan ternaca ketimbang terjapus akuny dia tinggal perbarui mta baru hubung nomor whatsapp pelayanan terima kasih sekadar saran jadikan negeri kita bahagia,negatif
online single submission kurang beres nomor handphone nomor nik belum terdaftar menyatakan terdaftar bagaimana maksut dia aplikasi mengecewakan sekali mendonlod dia,negatif
susah memang berurusan sama negara mah harusnya afk dia bagus tetapi tidak daftar alasan dia alamat tidak sesuai dukcapil terusteang kecewa banget,negatif
sehabis perbarui mengapa tidak dibukasblmnya dipakaitapi mimta updateseteleh updateoss tidak dibukaselalu close sendiri,negatif
aplikasi nomor handphone tepat verifikasi benar giliran login akun tidak ditemukan daftar nik terdaftar kan bangk,negatif
lambat ketika memasukan nama usaha buat mendaftarkan usaha padahal jaringan cukup lancar bantu diperbaiki terima kasih,negatif
belet aplikasi jaringan gila mau jaringan sebagus apapun memuter seperti obat nyamuk parah aplikasi dibenahi jangan membuat susah orang mau buat izin usaha buka dia memudahkan menyusahkan orang parah,negatif
kombinasi akun kata sandi tidak sesuai sesuai mengapa ganti password katakatanya sama ah menyesatkan,negatif
baru isi data tiba tiba aplikasi berhenti keluar begitu bantu diperbaiki,negatif
tidak membuat nib kbli muncul sppl mandiri katanya tidak pakai sppl mandiri situs web aplikasi tidak pembaruan,negatif
tidak akses daftar alasan datanya kurang valit padalan sebaik mungkin melakukan pengisian data pendaftaran hem omongkosong katanya now watching mempermudah perizinan ternyata nol besarrrrrrr,negatif
bukan mempermudah tetapi mempersulit membuat akun dapat nama pengguna password tetap tidak log in buat membuat aplikasi tetapi tidak berfungsi pajak masyarakat dipakai buat hal tidak berguna,negatif
aplikasi bagus mengurus online single submission browser minggu tidak selesai aplikasi menit langsung terbit nib buat mikro goodjob buat memberantas perizinan ribet birokrasi kamu know,positif
tiap mau daftar tidak padahal nomor kita ketik tersambung whatsapp tetapi error mohon perhatiannya,negatif
perbaiki cepat gkdaftar loading lama buat dapat kode verifgiliran selesai daftar mau masuk tidak bisasalah password mulubikin aplikasi benar,negatif
aplikasi bohong aplikasi tidak diakses alias ngeprenk tidak gratis semua bayar,negatif
aplikasi bagus membantu mempermudah kehidupan masyarakat tidak pernah lambat pendaftaran nib mudah harapkan kinerja pemerintah,negatif
pemerintahan tidak punya server khusus gede pribadi buat ngembangin aplikasi dia pemerintahan supaya jauh lancar server dia kayak menumpang server orang sedangkan indonesia daftar perintah aplikasi pemabangunan sana sini uang buat beli server pribadi buat menunjang sistem teknologi supaya baik beli server pribadi tidak ada duitupdate bukan pemeliharaan server pengecekan menambah fiture bicara panjang lebar paham,negatif
aplikasi buruk buruk sekali langkah pinta sesuaikan gagal melulu,negatif
aplikasi vangke daftar tidak error menghabiskan kuota buat download belum download menyarankan tidak perlu sajadaripada naik darah gara gara aplikasi vangke,negatif
mengapa bug admin tampilan dia perintah perbarui email tidak bisa meminta kode tetap tidak berhasil tidak berfungsi aplikasi dia,negatif
unduh namun buat pengisian data kabupaten kota depok belum lengkap kecamatan bojongsari kelurahan bojongsari tidak pilihan nama kecamatan kelurahan sehingga tidak masukkan data benar sesuai data nik kartu tanda penduduk sehingga proses pendaftaran menjadi gagal mohon buat penyedia supaya secepatnya diperbaiki terima kasih,negatif
wah parah sesuatu bagus mudah buat masyakat mempersulit buat nib buat sekelas kedai sembilan bahan pokok buat sppl aduh buat aturan bukan mempermudah mempersulit,negatif
email berminggu tidak dibalas whatsapp gadirespon sampai kbli hilang oarah banget online single submission tanggapan whatsapp emailnya bagaimana kita sebagai pelaku usaha dipersulit bagaikan gara sistem online single submission semua ribet sekalia mohon bantuannya kita mau telepon konsultasi susah dia setengah mati katanya mau dipermudah kebohongan sekalia akhirnya komunikasi susah,negatif
aplikasi fungsinya sekarang situs webnya bug malu lokasi usaha kosong gara sebelumnya menyangkut tidak dihapus diedit tidak jadinya tidak buat nib,negatif
aplikasinya susah bagaimana kami cepat dapat akses jika aplikasinya ruwet sekali bagaikan buat kembali masuk sulitnya meminta ampun,negatif
ribet pengajuan sehabis perbarui harusnya mempermudah mempersulit mau perbarui data diri pindah alamat tidak,negatif
hari mencoba tetap tidak bisa kendala alamat mengikuti contoh alamat sesuai kartu tanda penduduk tidak niat bantu usaha mikro kecil dan menengah tidak ya susah banget,negatif
aplikasi bukannya mempermudah memepersulit tidak ubah data usaha tidak tombol buat sunting padahal dulu dulu,negatif
banyak komplain tidak tindak lanjutnya customer service dia lambat banget tidak memberikan solusi sama sekali bantu benar perhatikan,negatif
perbarui model aplikasinya tetapi bukannya melancarkan prosesnya tambah banyak error dia khususnya dibagian kegiatan usahanya,negatif
daftar tepat mau masuk password nomor handphone salah padahal belum menit masuk sejak daftar pertama aduh parah,negatif
